CodMun;Regiao;UF;Cod UF;Mun;Populacao;Faixa_pop
4300307;4 - Sul;RS;43;Alecrim;5827;2 - 5001 até 10000
4300406;4 - Sul;RS;43;Alegrete;73028;5 - 50001 até 100000
4300455;4 - Sul;RS;43;Alegria;3374;1 - Até 5000
4300471;4 - Sul;RS;43;Almirante Tamandaré do Sul;1949;1 - Até 5000
4300505;4 - Sul;RS;43;Alpestre;6067;2 - 5001 até 10000
4300554;4 - Sul;RS;43;Alto Alegre;1613;1 - Até 5000
4300570;4 - Sul;RS;43;Alto Feliz;3036;1 - Até 5000
4300604;4 - Sul;RS;43;Alvorada;211352;6 - 100001 até 500000
4300638;4 - Sul;RS;43;Amaral Ferrador;7085;2 - 5001 até 10000
4300646;4 - Sul;RS;43;Ametista do Sul;7403;2 - 5001 até 10000
4300661;4 - Sul;RS;43;André da Rocha;1343;1 - Até 5000
4300703;4 - Sul;RS;43;Anta Gorda;5961;2 - 5001 até 10000
4300802;4 - Sul;RS;43;Antônio Prado;13045;3 - 10001 até 20000
4300851;4 - Sul;RS;43;Arambaré;3562;1 - Até 5000
4300877;4 - Sul;RS;43;Araricá;5771;2 - 5001 até 10000
4300901;4 - Sul;RS;43;Aratiba;6189;2 - 5001 até 10000
4301008;4 - Sul;RS;43;Arroio do Meio;20967;4 - 20001 até 50000
4301057;4 - Sul;RS;43;Arroio do Sal;10279;3 - 10001 até 20000
4301073;4 - Sul;RS;43;Arroio do Padre;2951;1 - Até 5000
4301107;4 - Sul;RS;43;Arroio dos Ratos;14177;3 - 10001 até 20000
4301206;4 - Sul;RS;43;Arroio do Tigre;13413;3 - 10001 até 20000
4301305;4 - Sul;RS;43;Arroio Grande;18238;3 - 10001 até 20000
4301404;4 - Sul;RS;43;Arvorezinha;10423;3 - 10001 até 20000
4301503;4 - Sul;RS;43;Augusto Pestana;6602;2 - 5001 até 10000
4301552;4 - Sul;RS;43;Áurea;3535;1 - Até 5000
4301602;4 - Sul;RS;43;Bagé;121335;6 - 100001 até 500000
4301636;4 - Sul;RS;43;Balneário Pinhal;14363;3 - 10001 até 20000
4301651;4 - Sul;RS;43;Barão;6202;2 - 5001 até 10000
4301701;4 - Sul;RS;43;Barão de Cotegipe;6620;2 - 5001 até 10000
4301750;4 - Sul;RS;43;Barão do Triunfo;7519;2 - 5001 até 10000
4301800;4 - Sul;RS;43;Barracão;5256;2 - 5001 até 10000
4301859;4 - Sul;RS;43;Barra do Guarita;3257;1 - Até 5000
4301875;4 - Sul;RS;43;Barra do Quaraí;4227;1 - Até 5000
4301909;4 - Sul;RS;43;Barra do Ribeiro;13556;3 - 10001 até 20000
4301925;4 - Sul;RS;43;Barra do Rio Azul;1655;1 - Até 5000
4301958;4 - Sul;RS;43;Barra Funda;2551;1 - Até 5000
4302006;4 - Sul;RS;43;Barros Cassal;11182;3 - 10001 até 20000
4302055;4 - Sul;RS;43;Benjamin Constant do Sul;1958;1 - Até 5000
4302105;4 - Sul;RS;43;Bento Gonçalves;121803;6 - 100001 até 500000
4302154;4 - Sul;RS;43;Boa Vista das Missões;2092;1 - Até 5000
4302204;4 - Sul;RS;43;Boa Vista do Buricá;6712;2 - 5001 até 10000
4302220;4 - Sul;RS;43;Boa Vista do Cadeado;2468;1 - Até 5000
4302238;4 - Sul;RS;43;Boa Vista do Incra;2616;1 - Até 5000
4302253;4 - Sul;RS;43;Boa Vista do Sul;2778;1 - Até 5000
4302303;4 - Sul;RS;43;Bom Jesus;11309;3 - 10001 até 20000
4302352;4 - Sul;RS;43;Bom Princípio;14255;3 - 10001 até 20000
4302378;4 - Sul;RS;43;Bom Progresso;1899;1 - Até 5000
4302402;4 - Sul;RS;43;Bom Retiro do Sul;12390;3 - 10001 até 20000
4302451;4 - Sul;RS;43;Boqueirão do Leão;7702;2 - 5001 até 10000
4302501;4 - Sul;RS;43;Bossoroca;6205;2 - 5001 até 10000
4302584;4 - Sul;RS;43;Bozano;2111;1 - Até 5000
4302600;4 - Sul;RS;43;Braga;3311;1 - Até 5000
4302659;4 - Sul;RS;43;Brochier;5104;2 - 5001 até 10000
4302709;4 - Sul;RS;43;Butiá;20952;4 - 20001 até 50000
4302808;4 - Sul;RS;43;Caçapava do Sul;33548;4 - 20001 até 50000
4302907;4 - Sul;RS;43;Cacequi;12423;3 - 10001 até 20000
4303004;4 - Sul;RS;43;Cachoeira do Sul;81869;5 - 50001 até 100000
4303103;4 - Sul;RS;43;Cachoeirinha;131240;6 - 100001 até 500000
4303202;4 - Sul;RS;43;Cacique Doble;5074;2 - 5001 até 10000
4303301;4 - Sul;RS;43;Caibaté;4823;1 - Até 5000
4303400;4 - Sul;RS;43;Caiçara;4700;1 - Até 5000
4303509;4 - Sul;RS;43;Camaquã;66478;5 - 50001 até 100000
4303558;4 - Sul;RS;43;Camargo;2742;1 - Até 5000
4303608;4 - Sul;RS;43;Cambará do Sul;6406;2 - 5001 até 10000
4303673;4 - Sul;RS;43;Campestre da Serra;3395;1 - Até 5000
4303707;4 - Sul;RS;43;Campina das Missões;5398;2 - 5001 até 10000
4303806;4 - Sul;RS;43;Campinas do Sul;5438;2 - 5001 até 10000
4303905;4 - Sul;RS;43;Campo Bom;69458;5 - 50001 até 100000
4304002;4 - Sul;RS;43;Campo Novo;4376;1 - Até 5000
4304101;4 - Sul;RS;43;Campos Borges;3295;1 - Até 5000
4304200;4 - Sul;RS;43;Candelária;31421;4 - 20001 até 50000
4304309;4 - Sul;RS;43;Cândido Godói;6151;2 - 5001 até 10000
4304358;4 - Sul;RS;43;Candiota;9647;2 - 5001 até 10000
4304408;4 - Sul;RS;43;Canela;45488;4 - 20001 até 50000
4304507;4 - Sul;RS;43;Canguçu;56211;5 - 50001 até 100000
4304606;4 - Sul;RS;43;Canoas;348208;6 - 100001 até 500000
4304614;4 - Sul;RS;43;Canudos do Vale;1705;1 - Até 5000
4304622;4 - Sul;RS;43;Capão Bonito do Sul;1641;1 - Até 5000
4304630;4 - Sul;RS;43;Capão da Canoa;54051;5 - 50001 até 100000
4304655;4 - Sul;RS;43;Capão do Cipó;3699;1 - Até 5000
4304663;4 - Sul;RS;43;Capão do Leão;25409;4 - 20001 até 50000
4304671;4 - Sul;RS;43;Capivari do Sul;4728;1 - Até 5000
4304689;4 - Sul;RS;43;Capela de Santana;12064;3 - 10001 até 20000
4304697;4 - Sul;RS;43;Capitão;2763;1 - Até 5000
4304705;4 - Sul;RS;43;Carazinho;62265;5 - 50001 até 100000
4304713;4 - Sul;RS;43;Caraá;8350;2 - 5001 até 10000
4304804;4 - Sul;RS;43;Carlos Barbosa;30241;4 - 20001 até 50000
4304853;4 - Sul;RS;43;Carlos Gomes;1351;1 - Até 5000
4304903;4 - Sul;RS;43;Casca;9051;2 - 5001 até 10000
4304952;4 - Sul;RS;43;Caseiros;3216;1 - Até 5000
4305009;4 - Sul;RS;43;Catuípe;8701;2 - 5001 até 10000
4305108;4 - Sul;RS;43;Caxias do Sul;517451;7 - Maior que 500000
4305116;4 - Sul;RS;43;Centenário;2877;1 - Até 5000
4305124;4 - Sul;RS;43;Cerrito;6047;2 - 5001 até 10000
4305132;4 - Sul;RS;43;Cerro Branco;4706;1 - Até 5000
4305157;4 - Sul;RS;43;Cerro Grande;2296;1 - Até 5000
4305173;4 - Sul;RS;43;Cerro Grande do Sul;12413;3 - 10001 até 20000
4305207;4 - Sul;RS;43;Cerro Largo;14189;3 - 10001 até 20000
4305306;4 - Sul;RS;43;Chapada;9239;2 - 5001 até 10000
4305355;4 - Sul;RS;43;Charqueadas;41258;4 - 20001 até 50000
4305371;4 - Sul;RS;43;Charrua;3252;1 - Até 5000
4305405;4 - Sul;RS;43;Chiapetta;3719;1 - Até 5000
4305439;4 - Sul;RS;43;Chuí;6770;2 - 5001 até 10000
4305447;4 - Sul;RS;43;Chuvisca;5480;2 - 5001 até 10000
4305454;4 - Sul;RS;43;Cidreira;16583;3 - 10001 até 20000
4305504;4 - Sul;RS;43;Ciríaco;4719;1 - Até 5000
4305587;4 - Sul;RS;43;Colinas;2469;1 - Até 5000
4305603;4 - Sul;RS;43;Colorado;3130;1 - Até 5000
4305702;4 - Sul;RS;43;Condor;6759;2 - 5001 até 10000
4305801;4 - Sul;RS;43;Constantina;9907;2 - 5001 até 10000
4305835;4 - Sul;RS;43;Coqueiro Baixo;1495;1 - Até 5000
4305850;4 - Sul;RS;43;Coqueiros do Sul;2286;1 - Até 5000
4305871;4 - Sul;RS;43;Coronel Barros;2520;1 - Até 5000
4305900;4 - Sul;RS;43;Coronel Bicaco;7268;2 - 5001 até 10000
4305934;4 - Sul;RS;43;Coronel Pilar;1614;1 - Até 5000
4305959;4 - Sul;RS;43;Cotiporã;3838;1 - Até 5000
4305975;4 - Sul;RS;43;Coxilha;2743;1 - Até 5000
4306007;4 - Sul;RS;43;Crissiumal;13357;3 - 10001 até 20000
4306056;4 - Sul;RS;43;Cristal;8067;2 - 5001 até 10000
4306072;4 - Sul;RS;43;Cristal do Sul;2844;1 - Até 5000
4306106;4 - Sul;RS;43;Cruz Alta;59922;5 - 50001 até 100000
4306130;4 - Sul;RS;43;Cruzaltense;1799;1 - Até 5000
4306205;4 - Sul;RS;43;Cruzeiro do Sul;12402;3 - 10001 até 20000
4306304;4 - Sul;RS;43;David Canabarro;4736;1 - Até 5000
4306320;4 - Sul;RS;43;Derrubadas;2761;1 - Até 5000
4306353;4 - Sul;RS;43;Dezesseis de Novembro;2378;1 - Até 5000
4306379;4 - Sul;RS;43;Dilermando de Aguiar;3002;1 - Até 5000
4306403;4 - Sul;RS;43;Dois Irmãos;33119;4 - 20001 até 50000
4306429;4 - Sul;RS;43;Dois Irmãos das Missões;2008;1 - Até 5000
4306452;4 - Sul;RS;43;Dois Lajeados;3405;1 - Até 5000
4306502;4 - Sul;RS;43;Dom Feliciano;15487;3 - 10001 até 20000
4306551;4 - Sul;RS;43;Dom Pedro de Alcântara;2527;1 - Até 5000
4306601;4 - Sul;RS;43;Dom Pedrito;38339;4 - 20001 até 50000
4306700;4 - Sul;RS;43;Dona Francisca;2999;1 - Até 5000
4306734;4 - Sul;RS;43;Doutor Maurício Cardoso;4462;1 - Até 5000
4306759;4 - Sul;RS;43;Doutor Ricardo;1975;1 - Até 5000
4306767;4 - Sul;RS;43;Eldorado do Sul;41902;4 - 20001 até 50000
4306809;4 - Sul;RS;43;Encantado;22880;4 - 20001 até 50000
4306908;4 - Sul;RS;43;Encruzilhada do Sul;25960;4 - 20001 até 50000
4306924;4 - Sul;RS;43;Engenho Velho;982;1 - Até 5000
4306932;4 - Sul;RS;43;Entre-Ijuís;8411;2 - 5001 até 10000
4306957;4 - Sul;RS;43;Entre Rios do Sul;2758;1 - Até 5000
4306973;4 - Sul;RS;43;Erebango;2982;1 - Até 5000
4307005;4 - Sul;RS;43;Erechim;106633;6 - 100001 até 500000
4307054;4 - Sul;RS;43;Ernestina;3170;1 - Até 5000
4307104;4 - Sul;RS;43;Herval;6814;2 - 5001 até 10000
4307203;4 - Sul;RS;43;Erval Grande;4819;1 - Até 5000
4307302;4 - Sul;RS;43;Erval Seco;6802;2 - 5001 até 10000
4307401;4 - Sul;RS;43;Esmeralda;3287;1 - Até 5000
4307450;4 - Sul;RS;43;Esperança do Sul;2885;1 - Até 5000
4307500;4 - Sul;RS;43;Espumoso;15591;3 - 10001 até 20000
4307559;4 - Sul;RS;43;Estação;5940;2 - 5001 até 10000
4307609;4 - Sul;RS;43;Estância Velha;50672;5 - 50001 até 100000
4307708;4 - Sul;RS;43;Esteio;83279;5 - 50001 até 100000
4307807;4 - Sul;RS;43;Estrela;34399;4 - 20001 até 50000
4307815;4 - Sul;RS;43;Estrela Velha;3650;1 - Até 5000
4307831;4 - Sul;RS;43;Eugênio de Castro;2352;1 - Até 5000
4307864;4 - Sul;RS;43;Fagundes Varela;2741;1 - Até 5000
4307906;4 - Sul;RS;43;Farroupilha;73061;5 - 50001 até 100000
4308003;4 - Sul;RS;43;Faxinal do Soturno;6663;2 - 5001 até 10000
4308052;4 - Sul;RS;43;Faxinalzinho;2284;1 - Até 5000
4308078;4 - Sul;RS;43;Fazenda Vilanova;4608;1 - Até 5000
4308102;4 - Sul;RS;43;Feliz;13640;3 - 10001 até 20000
4308201;4 - Sul;RS;43;Flores da Cunha;31063;4 - 20001 até 50000
4308250;4 - Sul;RS;43;Floriano Peixoto;1737;1 - Até 5000
4308300;4 - Sul;RS;43;Fontoura Xavier;10241;3 - 10001 até 20000
4308409;4 - Sul;RS;43;Formigueiro;6616;2 - 5001 até 10000
4308433;4 - Sul;RS;43;Forquetinha;2400;1 - Até 5000
4308458;4 - Sul;RS;43;Fortaleza dos Valos;4285;1 - Até 5000
4308508;4 - Sul;RS;43;Frederico Westphalen;31498;4 - 20001 até 50000
4308607;4 - Sul;RS;43;Garibaldi;35440;4 - 20001 até 50000
4308656;4 - Sul;RS;43;Garruchos;2886;1 - Até 5000
4308706;4 - Sul;RS;43;Gaurama;5489;2 - 5001 até 10000
4308805;4 - Sul;RS;43;General Câmara;8361;2 - 5001 até 10000
4308854;4 - Sul;RS;43;Gentil;1626;1 - Até 5000
4308904;4 - Sul;RS;43;Getúlio Vargas;16184;3 - 10001 até 20000
4309001;4 - Sul;RS;43;Giruá;15863;3 - 10001 até 20000
4309050;4 - Sul;RS;43;Glorinha;8204;2 - 5001 até 10000
4309100;4 - Sul;RS;43;Gramado;36555;4 - 20001 até 50000
4309126;4 - Sul;RS;43;Gramado dos Loureiros;2058;1 - Até 5000
4309159;4 - Sul;RS;43;Gramado Xavier;4352;1 - Até 5000
4309209;4 - Sul;RS;43;Gravataí;283620;6 - 100001 até 500000
4309258;4 - Sul;RS;43;Guabiju;1490;1 - Até 5000
4309308;4 - Sul;RS;43;Guaíba;98239;5 - 50001 até 100000
4309407;4 - Sul;RS;43;Guaporé;25968;4 - 20001 até 50000
4309506;4 - Sul;RS;43;Guarani das Missões;7463;2 - 5001 até 10000
4309555;4 - Sul;RS;43;Harmonia;4917;1 - Até 5000
4309571;4 - Sul;RS;43;Herveiras;3019;1 - Até 5000
4309605;4 - Sul;RS;43;Horizontina;19389;3 - 10001 até 20000
4309654;4 - Sul;RS;43;Hulha Negra;6836;2 - 5001 até 10000
4309704;4 - Sul;RS;43;Humaitá;4736;1 - Até 5000
4309753;4 - Sul;RS;43;Ibarama;4399;1 - Até 5000
4309803;4 - Sul;RS;43;Ibiaçá;4699;1 - Até 5000
4309902;4 - Sul;RS;43;Ibiraiaras;7265;2 - 5001 até 10000
4309951;4 - Sul;RS;43;Ibirapuitã;4000;1 - Até 5000
4310009;4 - Sul;RS;43;Ibirubá;20413;4 - 20001 até 50000
4310108;4 - Sul;RS;43;Igrejinha;37340;4 - 20001 até 50000
4310207;4 - Sul;RS;43;Ijuí;83764;5 - 50001 até 100000
4310306;4 - Sul;RS;43;Ilópolis;4066;1 - Até 5000
4310330;4 - Sul;RS;43;Imbé;23271;4 - 20001 até 50000
4310363;4 - Sul;RS;43;Imigrante;3100;1 - Até 5000
4310405;4 - Sul;RS;43;Independência;6109;2 - 5001 até 10000
4310413;4 - Sul;RS;43;Inhacorá;2215;1 - Até 5000
4310439;4 - Sul;RS;43;Ipê;6689;2 - 5001 até 10000
4310462;4 - Sul;RS;43;Ipiranga do Sul;1880;1 - Até 5000
4310504;4 - Sul;RS;43;Iraí;7141;2 - 5001 até 10000
4310538;4 - Sul;RS;43;Itaara;5537;2 - 5001 até 10000
4310553;4 - Sul;RS;43;Itacurubi;3460;1 - Até 5000
4310579;4 - Sul;RS;43;Itapuca;2065;1 - Até 5000
4310603;4 - Sul;RS;43;Itaqui;37489;4 - 20001 até 50000
4310652;4 - Sul;RS;43;Itati;2397;1 - Até 5000
4310702;4 - Sul;RS;43;Itatiba do Sul;3231;1 - Até 5000
4310751;4 - Sul;RS;43;Ivorá;1881;1 - Até 5000
4310801;4 - Sul;RS;43;Ivoti;24690;4 - 20001 até 50000
4310850;4 - Sul;RS;43;Jaboticaba;3773;1 - Até 5000
4310876;4 - Sul;RS;43;Jacuizinho;2706;1 - Até 5000
4310900;4 - Sul;RS;43;Jacutinga;3546;1 - Até 5000
4311007;4 - Sul;RS;43;Jaguarão;26500;4 - 20001 até 50000
4311106;4 - Sul;RS;43;Jaguari;10765;3 - 10001 até 20000
4311122;4 - Sul;RS;43;Jaquirana;3662;1 - Até 5000
4311130;4 - Sul;RS;43;Jari;3486;1 - Até 5000
4311155;4 - Sul;RS;43;Jóia;8566;2 - 5001 até 10000
4311205;4 - Sul;RS;43;Júlio de Castilhos;19224;3 - 10001 até 20000
4311239;4 - Sul;RS;43;Lagoa Bonita do Sul;2921;1 - Até 5000
4311254;4 - Sul;RS;43;Lagoão;6461;2 - 5001 até 10000
4311270;4 - Sul;RS;43;Lagoa dos Três Cantos;1607;1 - Até 5000
4311304;4 - Sul;RS;43;Lagoa Vermelha;27778;4 - 20001 até 50000
4311403;4 - Sul;RS;43;Lajeado;85033;5 - 50001 até 100000
4311429;4 - Sul;RS;43;Lajeado do Bugre;2566;1 - Até 5000
4311502;4 - Sul;RS;43;Lavras do Sul;7444;2 - 5001 até 10000
4311601;4 - Sul;RS;43;Liberato Salzano;5152;2 - 5001 até 10000
4311627;4 - Sul;RS;43;Lindolfo Collor;6125;2 - 5001 até 10000
4311643;4 - Sul;RS;43;Linha Nova;1719;1 - Até 5000
4311700;4 - Sul;RS;43;Machadinho;5427;2 - 5001 até 10000
4311718;4 - Sul;RS;43;Maçambará;4562;1 - Até 5000
4311734;4 - Sul;RS;43;Mampituba;2973;1 - Até 5000
4311759;4 - Sul;RS;43;Manoel Viana;7307;2 - 5001 até 10000
4311775;4 - Sul;RS;43;Maquiné;6681;2 - 5001 até 10000
4311791;4 - Sul;RS;43;Maratá;2702;1 - Até 5000
4311809;4 - Sul;RS;43;Marau;44858;4 - 20001 até 50000
4311908;4 - Sul;RS;43;Marcelino Ramos;4319;1 - Até 5000
4311981;4 - Sul;RS;43;Mariana Pimentel;3888;1 - Até 5000
4312005;4 - Sul;RS;43;Mariano Moro;2009;1 - Até 5000
4312054;4 - Sul;RS;43;Marques de Souza;3995;1 - Até 5000
4312104;4 - Sul;RS;43;Mata;4797;1 - Até 5000
4312138;4 - Sul;RS;43;Mato Castelhano;2542;1 - Até 5000
4312153;4 - Sul;RS;43;Mato Leitão;4573;1 - Até 5000
4312179;4 - Sul;RS;43;Mato Queimado;1629;1 - Até 5000
4312203;4 - Sul;RS;43;Maximiliano de Almeida;4314;1 - Até 5000
4312252;4 - Sul;RS;43;Minas do Leão;8103;2 - 5001 até 10000
4312302;4 - Sul;RS;43;Miraguaí;4911;1 - Até 5000
4312351;4 - Sul;RS;43;Montauri;1441;1 - Até 5000
4312377;4 - Sul;RS;43;Monte Alegre dos Campos;3232;1 - Até 5000
4312385;4 - Sul;RS;43;Monte Belo do Sul;2530;1 - Até 5000
4312401;4 - Sul;RS;43;Montenegro;65721;5 - 50001 até 100000
4312427;4 - Sul;RS;43;Mormaço;3113;1 - Até 5000
4312443;4 - Sul;RS;43;Morrinhos do Sul;2919;1 - Até 5000
4312450;4 - Sul;RS;43;Morro Redondo;6589;2 - 5001 até 10000
4312476;4 - Sul;RS;43;Morro Reuter;6513;2 - 5001 até 10000
4312500;4 - Sul;RS;43;Mostardas;12847;3 - 10001 até 20000
4312609;4 - Sul;RS;43;Muçum;4961;1 - Até 5000
4312617;4 - Sul;RS;43;Muitos Capões;3173;1 - Até 5000
4312625;4 - Sul;RS;43;Muliterno;1897;1 - Até 5000
4312658;4 - Sul;RS;43;Não-Me-Toque;17758;3 - 10001 até 20000
4312674;4 - Sul;RS;43;Nicolau Vergueiro;1674;1 - Até 5000
4312708;4 - Sul;RS;43;Nonoai;11633;3 - 10001 até 20000
4312757;4 - Sul;RS;43;Nova Alvorada;3663;1 - Até 5000
4312807;4 - Sul;RS;43;Nova Araçá;4826;1 - Até 5000
4312906;4 - Sul;RS;43;Nova Bassano;10005;3 - 10001 até 20000
4312955;4 - Sul;RS;43;Nova Boa Vista;1753;1 - Até 5000
4313003;4 - Sul;RS;43;Nova Bréscia;3337;1 - Até 5000
4313011;4 - Sul;RS;43;Nova Candelária;2688;1 - Até 5000
4313037;4 - Sul;RS;43;Nova Esperança do Sul;5410;2 - 5001 até 10000
4313060;4 - Sul;RS;43;Nova Hartz;21875;4 - 20001 até 50000
4313086;4 - Sul;RS;43;Nova Pádua;2558;1 - Até 5000
4313102;4 - Sul;RS;43;Nova Palma;6515;2 - 5001 até 10000
4313201;4 - Sul;RS;43;Nova Petrópolis;21536;4 - 20001 até 50000
4313300;4 - Sul;RS;43;Nova Prata;27648;4 - 20001 até 50000
4313334;4 - Sul;RS;43;Nova Ramada;2218;1 - Até 5000
4313359;4 - Sul;RS;43;Nova Roma do Sul;3717;1 - Até 5000
4313375;4 - Sul;RS;43;Nova Santa Rita;29905;4 - 20001 até 50000
4313391;4 - Sul;RS;43;Novo Cabrais;4222;1 - Até 5000
4313409;4 - Sul;RS;43;Novo Hamburgo;247032;6 - 100001 até 500000
4313425;4 - Sul;RS;43;Novo Machado;3256;1 - Até 5000
4313441;4 - Sul;RS;43;Novo Tiradentes;2200;1 - Até 5000
4313466;4 - Sul;RS;43;Novo Xingu;1712;1 - Até 5000
4313490;4 - Sul;RS;43;Novo Barreiro;4175;1 - Até 5000
4313508;4 - Sul;RS;43;Osório;46414;4 - 20001 até 50000
4313607;4 - Sul;RS;43;Paim Filho;3778;1 - Até 5000
4313656;4 - Sul;RS;43;Palmares do Sul;11330;3 - 10001 até 20000
4313706;4 - Sul;RS;43;Palmeira das Missões;33131;4 - 20001 até 50000
4313805;4 - Sul;RS;43;Palmitinho;7056;2 - 5001 até 10000
4313904;4 - Sul;RS;43;Panambi;44128;4 - 20001 até 50000
4313953;4 - Sul;RS;43;Pantano Grande;9083;2 - 5001 até 10000
4314001;4 - Sul;RS;43;Paraí;7727;2 - 5001 até 10000
4314027;4 - Sul;RS;43;Paraíso do Sul;7623;2 - 5001 até 10000
4314035;4 - Sul;RS;43;Pareci Novo;3862;1 - Até 5000
4314050;4 - Sul;RS;43;Parobé;58858;5 - 50001 até 100000
4314068;4 - Sul;RS;43;Passa Sete;5747;2 - 5001 até 10000
4314076;4 - Sul;RS;43;Passo do Sobrado;6574;2 - 5001 até 10000
4314100;4 - Sul;RS;43;Passo Fundo;204722;6 - 100001 até 500000
4314134;4 - Sul;RS;43;Paulo Bento;2299;1 - Até 5000
4314159;4 - Sul;RS;43;Paverama;8515;2 - 5001 até 10000
4314175;4 - Sul;RS;43;Pedras Altas;1954;1 - Até 5000
4314209;4 - Sul;RS;43;Pedro Osório;7706;2 - 5001 até 10000
4314308;4 - Sul;RS;43;Pejuçara;3857;1 - Até 5000
4314407;4 - Sul;RS;43;Pelotas;343132;6 - 100001 até 500000
4314423;4 - Sul;RS;43;Picada Café;5738;2 - 5001 até 10000
4314456;4 - Sul;RS;43;Pinhal;2580;1 - Até 5000
4314464;4 - Sul;RS;43;Pinhal da Serra;1918;1 - Até 5000
4314472;4 - Sul;RS;43;Pinhal Grande;4329;1 - Até 5000
4314498;4 - Sul;RS;43;Pinheirinho do Vale;4899;1 - Até 5000
4314506;4 - Sul;RS;43;Pinheiro Machado;12195;3 - 10001 até 20000
4314548;4 - Sul;RS;43;Pinto Bandeira;3036;1 - Até 5000
4314555;4 - Sul;RS;43;Pirapó;2254;1 - Até 5000
4314605;4 - Sul;RS;43;Piratini;20704;4 - 20001 até 50000
4314704;4 - Sul;RS;43;Planalto;10019;3 - 10001 até 20000
4314753;4 - Sul;RS;43;Poço das Antas;2101;1 - Até 5000
4314779;4 - Sul;RS;43;Pontão;3901;1 - Até 5000
4314787;4 - Sul;RS;43;Ponte Preta;1524;1 - Até 5000
4314803;4 - Sul;RS;43;Portão;37561;4 - 20001 até 50000
4314902;4 - Sul;RS;43;Porto Alegre;1488252;7 - Maior que 500000
4315008;4 - Sul;RS;43;Porto Lucena;4594;1 - Até 5000
4315057;4 - Sul;RS;43;Porto Mauá;2352;1 - Até 5000
4315073;4 - Sul;RS;43;Porto Vera Cruz;1308;1 - Até 5000
4315107;4 - Sul;RS;43;Porto Xavier;10194;3 - 10001 até 20000
4315131;4 - Sul;RS;43;Pouso Novo;1612;1 - Até 5000
4315149;4 - Sul;RS;43;Presidente Lucena;2937;1 - Até 5000
4315156;4 - Sul;RS;43;Progresso;6239;2 - 5001 até 10000
4315172;4 - Sul;RS;43;Protásio Alves;1938;1 - Até 5000
4315206;4 - Sul;RS;43;Putinga;3889;1 - Até 5000
4315305;4 - Sul;RS;43;Quaraí;22607;4 - 20001 até 50000
4315313;4 - Sul;RS;43;Quatro Irmãos;1856;1 - Até 5000
4315321;4 - Sul;RS;43;Quevedos;2790;1 - Até 5000
4315354;4 - Sul;RS;43;Quinze de Novembro;3803;1 - Até 5000
4315404;4 - Sul;RS;43;Redentora;11669;3 - 10001 até 20000
4315453;4 - Sul;RS;43;Relvado;2079;1 - Até 5000
4315503;4 - Sul;RS;43;Restinga Sêca;15744;3 - 10001 até 20000
4315552;4 - Sul;RS;43;Rio dos Índios;2660;1 - Até 5000
4315602;4 - Sul;RS;43;Rio Grande;211965;6 - 100001 até 500000
4315701;4 - Sul;RS;43;Rio Pardo;38265;4 - 20001 até 50000
4315750;4 - Sul;RS;43;Riozinho;4676;1 - Até 5000
4315800;4 - Sul;RS;43;Roca Sales;11471;3 - 10001 até 20000
4315909;4 - Sul;RS;43;Rodeio Bonito;5868;2 - 5001 até 10000
4315958;4 - Sul;RS;43;Rolador;2296;1 - Até 5000
4316006;4 - Sul;RS;43;Rolante;21453;4 - 20001 até 50000
4316105;4 - Sul;RS;43;Ronda Alta;10617;3 - 10001 até 20000
4316204;4 - Sul;RS;43;Rondinha;5080;2 - 5001 até 10000
4316303;4 - Sul;RS;43;Roque Gonzales;6797;2 - 5001 até 10000
4316402;4 - Sul;RS;43;Rosário do Sul;39314;4 - 20001 até 50000
4316428;4 - Sul;RS;43;Sagrada Família;2605;1 - Até 5000
4316436;4 - Sul;RS;43;Saldanha Marinho;2622;1 - Até 5000
4316451;4 - Sul;RS;43;Salto do Jacuí;12481;3 - 10001 até 20000
4316477;4 - Sul;RS;43;Salvador das Missões;2733;1 - Até 5000
4316501;4 - Sul;RS;43;Salvador do Sul;7889;2 - 5001 até 10000
4316600;4 - Sul;RS;43;Sananduva;16328;3 - 10001 até 20000
4316709;4 - Sul;RS;43;Santa Bárbara do Sul;7909;2 - 5001 até 10000
4316733;4 - Sul;RS;43;Santa Cecília do Sul;1634;1 - Até 5000
4316758;4 - Sul;RS;43;Santa Clara do Sul;6681;2 - 5001 até 10000
4316808;4 - Sul;RS;43;Santa Cruz do Sul;131365;6 - 100001 até 500000
4316907;4 - Sul;RS;43;Santa Maria;283677;6 - 100001 até 500000
4316956;4 - Sul;RS;43;Santa Maria do Herval;6364;2 - 5001 até 10000
4316972;4 - Sul;RS;43;Santa Margarida do Sul;2578;1 - Até 5000
4317004;4 - Sul;RS;43;Santana da Boa Vista;8067;2 - 5001 até 10000
4317103;4 - Sul;RS;43;SantAna do Livramento;76321;5 - 50001 até 100000
4317202;4 - Sul;RS;43;Santa Rosa;73575;5 - 50001 até 100000
4317251;4 - Sul;RS;43;Santa Tereza;1726;1 - Até 5000
4317301;4 - Sul;RS;43;Santa Vitória do Palmar;29483;4 - 20001 até 50000
4317400;4 - Sul;RS;43;Santiago;49360;4 - 20001 até 50000
4317509;4 - Sul;RS;43;Santo Ângelo;77568;5 - 50001 até 100000
4317558;4 - Sul;RS;43;Santo Antônio do Palma;2123;1 - Até 5000
4317608;4 - Sul;RS;43;Santo Antônio da Patrulha;43171;4 - 20001 até 50000
